,NP-chunks
Alien_Covenant_3,"[('gear', 'NN')]"
Alien_Covenant_3,"[('an', 'DT'), ('alien', 'NN')]"
Alien_Covenant_3,"[('world', 'NN')]"
Alien_Covenant_3,"[('Yeah', 'NN')]"
Alien_Covenant_3,"[('right', 'NN')]"
Alien_Covenant_3,"[('Choice', 'NNP')]"
Alien_Covenant_3,"[('right', 'NN')]"
Alien_Covenant_3,"[('the', 'DT'), ('source', 'NN')]"
Alien_Covenant_3,"[('a', 'DT'), ('foot', 'NN')]"
Alien_Covenant_3,"[('water', 'NN')]"
Alien_Covenant_3,"[('solid', 'NN')]"
Alien_Covenant_3,"[('Yep', 'NN')]"
Alien_Covenant_3,"[('a', 'DT'), ('huge', 'JJ'), ('hike', 'NN')]"
Alien_Covenant_3,"[('all', 'DT'), ('round', 'NN')]"
Alien_Covenant_3,"[('Little', 'NNP')]"
Alien_Covenant_3,"[('alien', 'NN')]"
Alien_Covenant_3,"[('this', 'DT'), ('alien', 'NN')]"
Alien_Covenant_3,"[('world', 'NN')]"
Alien_Covenant_3,"[('alien', 'NN')]"
Alien_Covenant_3,"[('the', 'DT'), ('air', 'NN')]"
Alien_Covenant_3,"[('Sure', 'NN')]"
Alien_Covenant_3,"[('nose', 'NN')]"
Alien_Covenant_3,"[('a', 'DT'), ('good', 'JJ'), ('sniff', 'NN')]"
Alien_Covenant_3,"[('fine', 'NN')]"
Alien_Covenant_3,"[('Do', 'NNP')]"
Alien_Covenant_3,"[('the', 'DT'), ('ship', 'NN')]"
Alien_Covenant_3,"[('vomited-up', 'JJ'), ('blood', 'NN')]"
Alien_Covenant_3,"[('Alien', 'NNP')]"
Alien_Covenant_3,"[('organism', 'NN')]"
Alien_Covenant_3,"[('infected', 'JJ'), ('crewman', 'NN')]"
Alien_Covenant_3,"[('the', 'DT'), ('locked', 'JJ'), ('door', 'NN')]"
Alien_Covenant_3,"[('try', 'NN')]"
Alien_Covenant_3,"[('point', 'NN')]"
Alien_Covenant_3,"[('range', 'NN')]"
Alien_Covenant_3,"[('the', 'DT'), ('blood', 'NN')]"
Alien_Covenant_3,"[('twice', 'NN')]"
Alien_Covenant_3,"[('the', 'DT'), ('cinema', 'NN')]"
Alien_Covenant_3,"[('a', 'DT'), ('comedy', 'JJ'), ('sound', 'NN')]"
Alien_Covenant_3,"[('effect', 'NN')]"
Alien_Covenant_3,"[('the', 'DT'), ('second', 'JJ'), ('time', 'NN')]"
Alien_Covenant_3,"[('an', 'DT'), ('enormous', 'JJ'), ('dead', 'JJ'), ('city', 'NN')]"
Alien_Covenant_3,"[('David', 'NNP')]"
Alien_Covenant_3,"[('the', 'DT'), ('android', 'NN')]"
Alien_Covenant_3,"[('the', 'DT'), ('Prometheus', 'NNP')]"
Alien_Covenant_3,"[('mission', 'NN')]"
Alien_Covenant_3,"[('NOT', 'NNP')]"
Alien_Covenant_3,"[('the', 'DT'), ('planet', 'NN')]"
Alien_Covenant_3,"[('No', 'DT'), ('need', 'NN')]"
Alien_Covenant_3,"[('David', 'NNP')]"
Alien_Covenant_3,"[('all', 'DT'), ('fine', 'NN')]"
Alien_Covenant_3,"[('Dark', 'NNP')]"
Alien_Covenant_3,"[('Nothing', 'NNP')]"
Alien_Covenant_3,"[('Huge', 'NNP')]"
Alien_Covenant_3,"[('alien', 'NN')]"
Alien_Covenant_3,"[('eggs', 'NN')]"
Alien_Covenant_3,"[('front', 'NN')]"
Alien_Covenant_3,"[('a', 'DT'), ('good', 'JJ'), ('look', 'NN')]"
Alien_Covenant_3,"[('inside', 'NN')]"
Alien_Covenant_3,"[('The', 'DT'), ('list', 'NN')]"
Alien_Covenant_3,"[('AND', 'NNP'), ('ON', 'NNP')]"
Alien_Covenant_3,"[('the', 'DT'), ('film', 'NN')]"
Alien_Covenant_3,"[('the', 'DT'), ('all-CGI-Alien', 'NN')]"
Alien_Covenant_3,"[('a', 'DT'), ('huge', 'JJ'), ('let-down', 'NN')]"
Alien_Covenant_3,"[('Alien', 'NNP')]"
Alien_Covenant_3,"[('Aliens', 'NNP')]"
Alien_Covenant_3,"[('the', 'DT'), ('creature', 'NN')]"
Alien_Covenant_3,"[('the', 'DT'), ('crew', 'NN')]"
Alien_Covenant_3,"[('Mr', 'NNP'), ('Scott', 'NNP')]"
Alien_Covenant_3,"[('direction', 'NN')]"
Alien_Covenant_3,"[('this', 'DT'), ('movie', 'NN')]"
Alien_Covenant_3,"[('last', 'JJ'), ('night', 'NN')]"
Alien_Covenant_3,"[('a', 'DT'), ('single', 'JJ'), ('character', 'NN')]"
Alien_Covenant_3,"[('name', 'NN')]"
Alien_Covenant_3,"[('today', 'NN')]"
Alien_Covenant_3,"[('exception', 'NN')]"
Alien_Covenant_3,"[('David/Walter', 'NNP')]"
Alien_Covenant_3,"[('Fassbender', 'NNP')]"
Alien_Covenant_3,"[('a', 'DT'), ('great', 'JJ'), ('job', 'NN')]"
Alien_Covenant_3,"[('a', 'DT'), ('lack', 'NN')]"
Alien_Covenant_3,"[('any', 'DT'), ('other', 'JJ'), ('decent', 'NN')]"
Alien_Covenant_3,"[('The', 'DT'), ('other', 'JJ'), ('problem', 'NN')]"
Alien_Covenant_3,"[('narrative-wise', 'NN')]"
Alien_Covenant_3,"[('both', 'DT'), ('Prometheus', 'NNP')]"
Alien_Covenant_3,"[('Covenant', 'NNP')]"
Alien_Covenant_3,"[('the', 'DT'), ('Alien', 'NNP')]"
Alien_Covenant_3,"[('SMALLER', 'NNP')]"
Alien_Covenant_3,"[('opinion', 'NN')]"
Alien_Covenant_3,"[('Alien', 'NNP')]"
Alien_Covenant_3,"[('Aliens', 'NNP')]"
Alien_Covenant_3,"[('the', 'DT'), ('creature', 'NN')]"
Alien_Covenant_3,"[('an', 'DT'), ('unknown', 'JJ'), ('organism', 'NN')]"
Alien_Covenant_3,"[('the', 'DT'), ('universe', 'NN')]"
Alien_Covenant_3,"[('The', 'DT'), ('same', 'JJ'), ('went', 'NN')]"
Alien_Covenant_3,"[('the', 'DT'), ('Space', 'NNP'), ('Jockey', 'NNP')]"
Alien_Covenant_3,"[('that', 'DT'), ('matter', 'NN')]"
Alien_Covenant_3,"[('humanity', 'NN')]"
Alien_Covenant_3,"[('some', 'DT'), ('way', 'NN')]"
Alien_Covenant_3,"[('i.e', 'NN')]"
Alien_Covenant_3,"[('the', 'DT'), ('Space', 'NNP'), ('Jockeys', 'NNP')]"
Alien_Covenant_3,"[('both', 'DT'), ('humanity', 'NN')]"
Alien_Covenant_3,"[('the', 'DT'), ('black', 'NN')]"
Alien_Covenant_3,"[('oil', 'NN')]"
Alien_Covenant_3,"[('virus', 'NN')]"
Alien_Covenant_3,"[('the', 'DT'), ('Xenomorph', 'NNP')]"
Alien_Covenant_3,"[('David', 'NNP')]"
Alien_Covenant_3,"[('turn', 'NN')]"
Alien_Covenant_3,"[('man', 'NN')]"
Alien_Covenant_3,"[('somehow', 'NN')]"
Alien_Covenant_3,"[('some', 'DT'), ('genetic', 'JJ'), ('tinkering', 'NN')]"
Alien_Covenant_3,"[('the', 'DT'), ('black', 'NN')]"
Alien_Covenant_3,"[('oil', 'NN')]"
Alien_Covenant_3,"[('DNA', 'NNP')]"
Alien_Covenant_3,"[('living', 'NN')]"
Alien_Covenant_3,"[('a', 'DT'), ('cave', 'NN')]"
Alien_Covenant_3,"[('flute', 'NN')]"
Alien_Covenant_3,"[('the', 'DT'), ('Alien', 'NNP')]"
Alien_Covenant_3,"[('universe', 'NN')]"
Alien_Covenant_3,"[('the', 'DT'), ('centre', 'NN')]"
Alien_Covenant_3,"[('everything', 'NN')]"
Alien_Covenant_3,"[('the', 'DT'), ('same', 'JJ'), ('time', 'NN')]"
Alien_Covenant_3,"[('movie', 'NN')]"
Alien_Covenant_3,"[('all', 'DT'), ('time', 'NN')]"
Alien_Covenant_3,"[('Ridley', 'NNP'), ('Scott', 'NNP')]"
Alien_Covenant_3,"[('Alien', 'NNP')]"
Alien_Covenant_3,"[('series', 'NN')]"
Alien_Covenant_3,"[('Xenomorph', 'NNP')]"
Alien_Covenant_3,"[('a', 'DT'), ('deranged', 'JJ'), ('android', 'NN')]"
Alien_Covenant_3,"[('God/daddy', 'NNP')]"
Alien_Covenant_3,"[('disappointing', 'NN')]"
Alien_Covenant_3,"[('everything', 'NN')]"
Alien_Covenant_3,"[('the', 'DT'), ('millionth', 'NN')]"
Alien_Covenant_3,"[('degree', 'NN')]"
Alien_Covenant_3,"[('a', 'DT'), ('massive', 'JJ'), ('anticlimax', 'NN')]"
Alien_Covenant_3,"[('the', 'DT'), ('Xenomorph', 'NNP')]"
Alien_Covenant_3,"[('life-form', 'NN')]"
Alien_Covenant_3,"[('space', 'NN')]"
Alien_Covenant_3,"[('a', 'DT'), ('word', 'NN')]"
Alien_Covenant_3,"[('limit', 'NN')]"
Alien_Covenant_3,"[('the', 'DT'), ('end', 'NN')]"
Alien_Covenant_3,"[('The', 'DT'), ('CG-', 'NNP'), ('Alien', 'NNP')]"
Alien_Covenant_3,"[('twist', 'NN')]"
Alien_Covenant_3,"[('David/Walter', 'NNP')]"
Alien_Covenant_3,"[('a', 'DT'), ('mile', 'JJ'), ('away', 'NN')]"
Alien_Covenant_3,"[('David', 'NNP')]"
Alien_Covenant_3,"[('near', 'JJ'), ('enough', 'JJ'), ('time', 'NN')]"
Alien_Covenant_3,"[('own', 'JJ'), ('arm', 'NN')]"
Alien_Covenant_3,"[('hairstyle', 'NN')]"
Alien_Covenant_3,"[('Please', 'NNP'), ('PLEASE', 'NNP'), ('Mr', 'NNP'), ('Scott', 'NNP')]"
Alien_Covenant_3,"[('Neill', 'NNP'), ('Blomkamp', 'NNP')]"
Alien_Covenant_3,"[('shot', 'NN')]"
Alien_Covenant_3,"[('an', 'DT'), ('Aliens', 'NNP')]"
Alien_Covenant_3,"[('sequel', 'NN')]"
Alien_Covenant_3,"[('a', 'DT'), ('great', 'JJ'), ('effort', 'NN')]"
Alien_Covenant_3,"[('Fassbender', 'NNP')]"
Alien_Covenant_4,"[('the', 'DT'), ('franchise', 'NN')]"
Alien_Covenant_4,"[('the', 'DT'), ('decline', 'NN')]"
Alien_Covenant_4,"[('Prometheus', 'NNP')]"
Alien_Covenant_4,"[('poor', 'NN')]"
Alien_Covenant_4,"[('this', 'DT'), ('movie', 'NN')]"
Alien_Covenant_4,"[('the', 'DT'), ('Alien', 'NNP')]"
Alien_Covenant_4,"[('name', 'NN')]"
Alien_Covenant_4,"[('an', 'DT'), ('age', 'NN')]"
Alien_Covenant_4,"[('a', 'DT'), ('shambles', 'NN')]"
Alien_Covenant_4,"[('any', 'DT'), ('logic', 'NN')]"
Alien_Covenant_4,"[('any', 'DT'), ('kind', 'NN')]"
Alien_Covenant_4,"[('writing', 'NN')]"
Alien_Covenant_4,"[('charge', 'NN')]"
Alien_Covenant_4,"[('course', 'NN')]"
Alien_Covenant_4,"[('bad', 'JJ'), ('writing', 'NN')]"
Alien_Covenant_4,"[('half', 'DT'), ('decent', 'NN')]"
Alien_Covenant_4,"[('the', 'DT'), ('scene', 'NN')]"
Alien_Covenant_4,"[('the', 'DT'), ('ship', 'NN')]"
Alien_Covenant_4,"[('the', 'DT'), ('pathogens', 'NN')]"
Alien_Covenant_4,"[('the', 'DT'), ('planet', 'NN')]"
Alien_Covenant_4,"[('this', 'DT'), ('film', 'NN')]"
Alien_Covenant_4,"[('awful', 'JJ'), ('writing', 'NN')]"
Alien_Covenant_5,"[('God', 'NNP')]"
Alien_Covenant_5,"[('name', 'NN')]"
Alien_Covenant_5,"[('Scott', 'NNP')]"
Alien_Covenant_5,"[('a', 'DT'), ('worse', 'JJ'), ('movie', 'NN')]"
Alien_Covenant_5,"[('Alien', 'NNP')]"
Alien_Covenant_5,"[('Rotten', 'NNP'), ('Tomatoes', 'NNP')]"
Alien_Covenant_5,"[('a', 'DT'), ('Fresh', 'NNP')]"
Alien_Covenant_5,"[('rating', 'NN')]"
Alien_Covenant_5,"[('boot', 'NN')]"
Alien_Covenant_5,"[('Any', 'DT'), ('skepticism', 'NN')]"
Alien_Covenant_5,"[('that', 'DT'), ('rating', 'NN')]"
Alien_Covenant_5,"[('site', 'NN')]"
Alien_Covenant_5,"[('an', 'DT'), ('accurate', 'JJ'), ('barometer', 'NN')]"
Alien_Covenant_5,"[('This', 'DT'), ('movie', 'NN')]"
Alien_Covenant_5,"[('a', 'DT'), ('masterful', 'JJ'), ('mess', 'NN')]"
Alien_Covenant_5,"[('The', 'DT'), ('worse', 'JJ'), ('thing', 'NN')]"
Alien_Covenant_5,"[('Scott', 'NNP')]"
Alien_Covenant_5,"[('the', 'DT'), ('plot', 'NN')]"
Alien_Covenant_5,"[('comical', 'JJ'), ('nonsense', 'NN')]"
Alien_Covenant_5,"[('the', 'DT'), ('movie', 'NN')]"
Alien_Covenant_5,"[('a', 'DT'), ('captain', 'NN')]"
Alien_Covenant_5,"[('the', 'DT'), ('ship', 'NN')]"
Alien_Covenant_5,"[('a', 'DT'), ('free', 'JJ'), ('rock', 'NN')]"
Alien_Covenant_5,"[('climber', 'NN')]"
Alien_Covenant_5,"[('a', 'DT'), ('selfie', 'NN')]"
Alien_Covenant_5,"[('video', 'NN')]"
Alien_Covenant_5,"[('hand', 'NN')]"
Alien_Covenant_5,"[('the', 'DT'), ('rock', 'NN')]"
Alien_Covenant_5,"[('falling', 'NN')]"
Alien_Covenant_5,"[('the', 'DT'), ('man', 'NN')]"
Alien_Covenant_5,"[('a', 'DT'), ('ship', 'NN')]"
Alien_Covenant_5,"[('a', 'DT'), ('society', 'NN')]"
Alien_Covenant_5,"[('charge', 'NN')]"
Alien_Covenant_5,"[('a', 'DT'), ('random', 'NN')]"
Alien_Covenant_5,"[('beacon', 'NN')]"
Alien_Covenant_5,"[('course', 'NN')]"
Alien_Covenant_5,"[('action', 'NN')]"
Alien_Covenant_5,"[('the', 'DT'), ('course', 'NN')]"
Alien_Covenant_5,"[('Dumb', 'NNP')]"
Alien_Covenant_5,"[('beyond', 'NN')]"
Alien_Covenant_5,"[('belief', 'NN')]"
Alien_Covenant_5,"[('Scott', 'NNP')]"
Alien_Covenant_5,"[('a', 'DT'), ('fan', 'NN')]"
Alien_Covenant_5,"[('the', 'DT'), ('slide', 'NN')]"
Alien_Covenant_5,"[('similar', 'JJ'), ('material', 'NN')]"
Alien_Covenant_5,"[('the', 'DT'), ('sun', 'NN')]"
Alien_Covenant_5,"[('the', 'DT'), ('worse', 'NN')]"
Alien_Covenant_5,"[('the', 'DT'), ('series', 'NN')]"
Alien_Covenant_5,"[('everyone', 'NN')]"
Alien_Covenant_5,"[('A', 'DT'), ('true', 'JJ'), ('crime', 'NN')]"
Alien_Covenant_5,"[('a', 'DT'), ('movie', 'NN')]"
Alien_Covenant_6,"[('dumb', 'NN')]"
Alien_Covenant_6,"[('The', 'DT'), ('crew', 'NN')]"
Alien_Covenant_6,"[('the', 'DT'), ('spaceship', 'NN')]"
Alien_Covenant_6,"[('Covenant', 'NNP')]"
Alien_Covenant_6,"[('a', 'DT'), ('new', 'JJ'), ('solar', 'NN')]"
Alien_Covenant_6,"[('system', 'NN')]"
Alien_Covenant_6,"[('journey', 'NN')]"
Alien_Covenant_6,"[('a', 'DT'), ('solar', 'JJ'), ('flash', 'NN')]"
Alien_Covenant_6,"[('the', 'DT'), ('ship', 'NN')]"
Alien_Covenant_6,"[('a', 'DT'), ('signal', 'NN')]"
Alien_Covenant_6,"[('uncharted', 'JJ'), ('planet', 'NN')]"
Alien_Covenant_6,"[('human', 'JJ'), ('life', 'NN')]"
Alien_Covenant_6,"[('the', 'DT'), ('captain', 'NN')]"
Alien_Covenant_6,"[('Billy', 'NNP'), ('Crudup', 'NNP')]"
Alien_Covenant_6,"[('a', 'DT'), ('spur', 'NN')]"
Alien_Covenant_6,"[('the', 'DT'), ('moment', 'NN')]"
Alien_Covenant_6,"[('decision', 'NN')]"
Alien_Covenant_6,"[('the', 'DT'), ('planning', 'NN')]"
Alien_Covenant_6,"[('expedition', 'NN')]"
Alien_Covenant_6,"[('this', 'DT'), ('new', 'JJ'), ('planet', 'NN')]"
Alien_Covenant_6,"[('colonial', 'JJ'), ('destination', 'NN')]"
Alien_Covenant_6,"[('some', 'DT'), ('slight', 'NN')]"
Alien_Covenant_6,"[('push-back', 'NN')]"
Alien_Covenant_6,"[('this', 'DT'), ('flippant', 'JJ'), ('decision', 'NN')]"
Alien_Covenant_6,"[('second-in-command', 'NN')]"
Alien_Covenant_6,"[('Daniels', 'NNP')]"
Alien_Covenant_6,"[('Katherine', 'NNP'), ('Waterston', 'NNP')]"
Alien_Covenant_6,"[('father', 'NN')]"
Alien_Covenant_6,"[('the', 'DT'), ('only', 'JJ'), ('complaint', 'NN')]"
Alien_Covenant_6,"[('the', 'DT'), ('crew', 'NN')]"
Alien_Covenant_6,"[('this', 'DT'), ('planet', 'NN')]"
Alien_Covenant_6,"[('no', 'DT'), ('real', 'JJ'), ('plan', 'NN')]"
Alien_Covenant_6,"[('no', 'DT'), ('protective', 'JJ'), ('gear', 'NN')]"
Alien_Covenant_6,"[('course', 'NN')]"
Alien_Covenant_6,"[('Alien', 'NNP')]"
Alien_Covenant_6,"[('movie', 'NN')]"
Alien_Covenant_6,"[('The', 'DT'), ('crew', 'NN')]"
Alien_Covenant_6,"[('the', 'DT'), ('captain', 'NN')]"
Alien_Covenant_6,"[('the', 'DT'), ('intelligence', 'NN')]"
Alien_Covenant_6,"[('the', 'DT'), ('Scooby-Do', 'JJ'), ('gang', 'NN')]"
Alien_Covenant_6,"[('Friday', 'NNP')]"
Alien_Covenant_6,"[('Halloween', 'NNP')]"
Alien_Covenant_6,"[('every', 'DT'), ('time', 'NN')]"
Alien_Covenant_6,"[('a', 'DT'), ('character', 'NN')]"
Alien_Covenant_6,"[('right', 'JJ'), ('back', 'NN')]"
Alien_Covenant_6,"[('alone', 'NN')]"
Alien_Covenant_6,"[('boy', 'NN')]"
Alien_Covenant_6,"[('no', 'DT'), ('training', 'NN')]"
Alien_Covenant_6,"[('whatsoever', 'NN')]"
Alien_Covenant_6,"[('this', 'DT'), ('expedition', 'NN')]"
Alien_Covenant_6,"[('The', 'DT'), ('rampant', 'JJ'), ('stupidity', 'NN')]"
Alien_Covenant_6,"[('the', 'DT'), ('audience', 'NN')]"
Alien_Covenant_6,"[('intelligence', 'NN')]"
Alien_Covenant_6,"[('Ridley', 'NNP'), ('Scott', 'NNP')]"
Alien_Covenant_6,"[('this', 'DT'), ('stupid', 'JJ'), ('story', 'NN')]"
Alien_Covenant_6,"[('plot', 'NN')]"
Alien_Covenant_6,"[('require', 'NN')]"
Alien_Covenant_6,"[('act', 'NN')]"
Alien_Covenant_6,"[('Alien', 'NNP')]"
Alien_Covenant_6,"[('a', 'DT'), ('smart', 'NN')]"
Alien_Covenant_6,"[('movie', 'NN')]"
Alien_Covenant_6,"[('a', 'DT'), ('pale', 'NN')]"
Alien_Covenant_6,"[('imitation', 'NN')]"
Alien_Covenant_6,"[('plot', 'NN')]"
Alien_Covenant_6,"[('twist', 'NN')]"
Alien_Covenant_6,"[('the', 'DT'), ('original', 'JJ'), ('film', 'NN')]"
Alien_Covenant_6,"[('Ms.', 'NNP'), ('Waterston', 'NNP')]"
Alien_Covenant_6,"[('cute', 'NN')]"
Alien_Covenant_6,"[('Daniels', 'NNP')]"
Alien_Covenant_6,"[('Ellen', 'NNP'), ('Ripley', 'NNP')]"
Alien_Covenant_6,"[('previous', 'JJ'), ('work', 'NN')]"
Alien_Covenant_6,"[('Well', 'NNP')]"
Alien_Covenant_6,"[('panicky', 'JJ'), ('idiot', 'NN')]"
Alien_Covenant_7,"[('this', 'DT'), ('day', 'NN')]"
Alien_Covenant_7,"[('a', 'DT'), ('tense', 'NN')]"
Alien_Covenant_7,"[('frightening', 'JJ'), ('masterpiece', 'NN')]"
Alien_Covenant_7,"[('the', 'DT'), ('genre', 'NN')]"
Alien_Covenant_7,"[('The', 'DT'), ('bigger', 'NN')]"
Alien_Covenant_7,"[('bolder', 'NN')]"
Alien_Covenant_7,"[('every', 'DT'), ('bit', 'NN')]"
Alien_Covenant_7,"[('predecessor', 'NN')]"
Alien_Covenant_7,"[('favourite', 'NN')]"
Alien_Covenant_7,"[('the', 'DT'), ('character', 'NN')]"
Alien_Covenant_7,"[('Ripley', 'NNP')]"
Alien_Covenant_7,"[('film', 'NN')]"
Alien_Covenant_7,"[('some', 'DT'), ('fine', 'NN')]"
Alien_Covenant_7,"[('Covenant', 'NNP')]"
Alien_Covenant_7,"[('the', 'DT'), ('brilliance', 'NN')]"
Alien_Covenant_7,"[('a', 'DT'), ('good', 'JJ'), ('cast', 'NN')]"
Alien_Covenant_7,"[('the', 'DT'), ('involvement', 'NN')]"
Alien_Covenant_7,"[('a', 'DT'), ('hit', 'NN')]"
Alien_Covenant_7,"[('miss', 'NN')]"
Alien_Covenant_7,"[('director', 'NN')]"
Alien_Covenant_7,"[('Ridley', 'NNP'), ('Scott', 'NNP')]"
Alien_Covenant_7,"[('Covenant', 'NNP')]"
Alien_Covenant_7,"[('the', 'DT'), ('mistake', 'NN')]"
Alien_Covenant_7,"[('little', 'JJ'), ('point', 'NN')]"
Alien_Covenant_7,"[('Covenant', 'NNP')]"
Alien_Covenant_7,"[('the', 'DT'), ('writing', 'NN')]"
Alien_Covenant_7,"[('story', 'NN')]"
Alien_Covenant_7,"[('snuff', 'NN')]"
Alien_Covenant_7,"[('Scott', 'NNP')]"
Alien_Covenant_7,"[('films', 'NN')]"
Alien_Covenant_7,"[('Covenant', 'NNP')]"
Alien_Covenant_7,"[('an', 'DT'), ('exception', 'NN')]"
Alien_Covenant_7,"[('sheer', 'NN')]"
Alien_Covenant_7,"[('beauty', 'NN')]"
Alien_Covenant_7,"[('a', 'DT'), ('real', 'JJ'), ('eeriness', 'NN')]"
Alien_Covenant_7,"[('the', 'DT'), ('cinematography', 'NN')]"
Alien_Covenant_7,"[('the', 'DT'), ('disappointingly', 'NN')]"
Alien_Covenant_7,"[('the', 'DT'), ('xenomorph', 'NN')]"
Alien_Covenant_7,"[('a', 'DT'), ('feast', 'NN')]"
Alien_Covenant_7,"[('the', 'DT'), ('eye', 'NN')]"
Alien_Covenant_7,"[('Scott', 'NNP')]"
Alien_Covenant_7,"[('direction', 'NN')]"
Alien_Covenant_7,"[('spectacle', 'NN')]"
Alien_Covenant_7,"[('Jed', 'NNP'), ('Kurzel', 'NNP')]"
Alien_Covenant_7,"[('music', 'JJ'), ('score', 'NN')]"
Alien_Covenant_7,"[('fondly', 'NN')]"
Alien_Covenant_7,"[('the', 'DT'), ('music', 'NN')]"
Alien_Covenant_7,"[('the', 'DT'), ('original', 'JJ'), ('film', 'NN')]"
Alien_Covenant_7,"[('Jerry', 'NNP'), ('Goldsmith', 'NNP')]"
Alien_Covenant_7,"[('credit', 'NN')]"
Alien_Covenant_7,"[('good', 'JJ'), ('cast', 'NN')]"
Alien_Covenant_7,"[('Michael', 'NNP'), ('Fassbender', 'NNP')]"
Alien_Covenant_7,"[('commandingly', 'NN')]"
Alien_Covenant_7,"[('dual', 'JJ'), ('role', 'NN')]"
Alien_Covenant_7,"[('the', 'DT'), ('standout', 'NN')]"
Alien_Covenant_7,"[('Katherine', 'NNP'), ('Waterston', 'NNP')]"
Alien_Covenant_7,"[('steel', 'NN')]"
Alien_Covenant_7,"[('vulnerability', 'NN')]"
Alien_Covenant_7,"[('another', 'DT'), ('performance', 'NN')]"
Alien_Covenant_7,"[('watch', 'NN')]"
Alien_Covenant_7,"[('Danny', 'NNP'), ('McBride', 'NNP')]"
Alien_Covenant_7,"[('form', 'NN')]"
Alien_Covenant_7,"[('character', 'NN')]"
Alien_Covenant_7,"[('Billy', 'NNP'), ('Crudup', 'NNP')]"
Alien_Covenant_7,"[('genuine', 'JJ'), ('tension', 'NN')]"
Alien_Covenant_7,"[('suspense', 'NN')]"
Alien_Covenant_7,"[('monster/alien', 'NN')]"
Alien_Covenant_7,"[('action', 'NN')]"
Alien_Covenant_7,"[('attempts', 'NN')]"
Alien_Covenant_7,"[('character', 'NN')]"
Alien_Covenant_7,"[('the', 'DT'), ('monster/alien', 'JJ'), ('action', 'NN')]"
Alien_Covenant_7,"[('gratuitous', 'JJ'), ('gore', 'NN')]"
Alien_Covenant_7,"[('the', 'DT'), ('goriest', 'NN')]"
Alien_Covenant_7,"[('franchise', 'NN')]"
Alien_Covenant_7,"[('the', 'DT'), ('approach', 'NN')]"
Alien_Covenant_7,"[('a', 'DT'), ('little', 'JJ'), ('out', 'NN')]"
Alien_Covenant_7,"[('place', 'NN')]"
Alien_Covenant_7,"[('top', 'NN')]"
Alien_Covenant_7,"[('a', 'DT'), ('film', 'NN')]"
Alien_Covenant_7,"[('the', 'DT'), ('first', 'JJ'), ('place', 'NN')]"
Alien_Covenant_7,"[('the', 'DT'), ('lot', 'NN')]"
Alien_Covenant_7,"[('Tennessee', 'NNP')]"
Alien_Covenant_7,"[('Walter', 'NNP')]"
Alien_Covenant_7,"[('David', 'NNP')]"
Alien_Covenant_7,"[('David', 'NNP')]"
Alien_Covenant_7,"[('The', 'DT'), ('constant', 'NN')]"
Alien_Covenant_7,"[('decision', 'NN')]"
Alien_Covenant_7,"[('Script', 'NNP')]"
Alien_Covenant_7,"[('cliché', 'JJ'), ('ridden', 'NN')]"
Alien_Covenant_7,"[(""'Prometheus"", 'NNP')]"
Alien_Covenant_7,"[('philosophising', 'NN')]"
Alien_Covenant_7,"[('thrown', 'NN')]"
Alien_Covenant_7,"[('the', 'DT'), ('likes', 'NN')]"
Alien_Covenant_7,"[('Wagner', 'NNP')]"
Alien_Covenant_7,"[('Michaelangelo', 'NNP')]"
Alien_Covenant_7,"[('a', 'DT'), ('sense', 'NN')]"
Alien_Covenant_7,"[('the', 'DT'), ('film', 'NN')]"
Alien_Covenant_7,"[('identity', 'NN')]"
Alien_Covenant_7,"[('The', 'DT'), ('story', 'NN')]"
Alien_Covenant_7,"[('dull', 'NN')]"
Alien_Covenant_7,"[('pacing', 'NN')]"
Alien_Covenant_7,"[('done', 'NN')]"
Alien_Covenant_7,"[('the', 'DT'), ('time', 'NN')]"
Alien_Covenant_7,"[('the', 'DT'), ('big', 'JJ'), ('reveal', 'NN')]"
Alien_Covenant_7,"[('vibe', 'NN')]"
Alien_Covenant_7,"[('conclusion', 'NN')]"
Alien_Covenant_7,"[('no', 'DT'), ('doubting', 'NN')]"
Alien_Covenant_7,"[('a', 'DT'), ('lot', 'NN')]"
Alien_Covenant_7,"[('work', 'NN')]"
Alien_Covenant_7,"[('Covenant', 'NNP')]"
Alien_Covenant_7,"[('a', 'DT'), ('disappointment', 'NN')]"
Alien_Covenant_7,"[('Bethany', 'NNP'), ('Cox', 'NNP')]"
Alien_Covenant_8,"[('OK', 'NN')]"
Alien_Covenant_8,"[('Crew', 'NNP')]"
Alien_Covenant_8,"[('Universe', 'NNP')]"
Alien_Covenant_8,"[('an', 'DT'), ('Alien', 'NNP')]"
Alien_Covenant_8,"[('planet', 'NN')]"
Alien_Covenant_8,"[('the', 'DT'), ('illegitimate', 'JJ'), ('child', 'NN')]"
Alien_Covenant_8,"[('Jeff', 'NNP'), ('Daniels', 'NNP')]"
Alien_Covenant_8,"[('Jim', 'NNP'), ('Carrey', 'NNP')]"
Alien_Covenant_8,"[('a', 'DT'), ('planet', 'NN')]"
Alien_Covenant_8,"[('Earth', 'NNP')]"
Alien_Covenant_8,"[('Let', 'NNP')]"
Alien_Covenant_8,"[('forget', 'NN')]"
Alien_Covenant_8,"[('initial', 'JJ'), ('destination', 'NN')]"
Alien_Covenant_8,"[('let', 'NN')]"
Alien_Covenant_8,"[('go', 'NN')]"
Alien_Covenant_8,"[('inhabit', 'NN')]"
